,Restaurant Id,Restaurant Name,Country,City,User Rating Votes,User Aggregate Rating,Cuisines
937,6103922.0,Dishoom,United Kingdom,London,336,4.7,"Indian, Cafe, Curry"
938,6100354.0,Busaba Eathai,United Kingdom,London,499,4.6,"Thai, Curry"
939,6103902.0,Yauatcha,United Kingdom,London,805,4.8,"Chinese, Dim Sum"
940,18455788.0,Zaitoon Restaurant & Grills,Qatar,Doha,925,4.4,"Indian, Chinese, Arabian, Fast Food, Kebab, Middle Eastern"
941,6202987.0,Max's Restaurant,Qatar,Doha,452,4.8,Filipino
942,18397873.0,Hasan Kolcuoğlu,Qatar,Doha,1156,4.8,Turkish
943,18425886.0,Hasan Kolcuoğlu,Qatar,Doha,591,4.4,Turkish
944,18318801.0,Roti & Boti,Qatar,Doha,1361,4.1,Indian
945,18187643.0,Max's Restaurant,Qatar,Doha,450,4.9,Filipino
946,18722599.0,Kairali Al Tanoor,Qatar,Doha,319,4.2,"North Indian, Kerala, Chinese, Mangalorean, Continental, Indian, Seafood, South Indian"
947,18107765.0,Zaffran Dining Experience,Qatar,Doha,685,4.5,Indian
948,6200733.0,Carluccio's - كارلوتشيوز,Qatar,Doha,424,4.2,Italian
949,18439782.0,Carluccio's - كارلوتشيوز,Qatar,Doha,381,4.7,Italian
950,6201346.0,Zaffran Café,Qatar,Doha,487,4.4,"Indian, Street Food, Desserts"
951,6201334.0,Chi'Zen - تشي زين,Qatar,Doha,345,4.5,"Chinese, Asian"
952,6200166.0,Wok of Fame,Qatar,Doha,978,4.5,"Arabian, Asian, Continental"
953,6201309.0,MRA Bakery Sweets & Restaurant,Qatar,Doha,631,4.0,"Kerala, Indian, Chinese, Bakery, South Indian, North Indian, Desserts"
954,6200383.0,Applebee's - ابل بيز,Qatar,Doha,424,4.3,"American, Tex-Mex, Burger"
955,6200110.0,Aalishan,Qatar,Doha,464,4.0,"North Indian, Chinese, Turkish"
956,18626843.0,Desi Dhaba Restaurant ,Qatar,Doha,561,4.2,"North Indian, Chinese"
957,6201323.0,Yee Hwa,Qatar,Doha,479,4.6,"Korean, Japanese, Sushi"
958,6200412.0,Turkey Central Restaurant - مطعم تركيا المركزي,Qatar,Doha,743,4.5,Turkish
959,6201976.0,Indian Coffee House,Qatar,Doha,608,3.8,Indian
960,18451647.0,Soru Izakaya,Phillipines,Quezon City,878,4.6,Japanese
961,18245912.0,Sunnies Cafe,Phillipines,Taguig City,546,4.2,Coffee
962,6310488.0,Saboten,Phillipines,Taguig City,637,4.8,"Japanese, Asian"
963,18506282.0,Sibyullee,Phillipines,Pasig City,645,4.7,Korean
964,18684182.0,Soru Izakaya,Phillipines,Taguig City,544,4.5,Japanese
965,18641526.0,PizzaExpress,Phillipines,Taguig City,268,4.8,"Pizza, Italian"
966,6318945.0,Nikkei,Phillipines,Makati City,394,4.6,"Japanese, Latin American"
967,6316125.0,Mendokoro Ramenba,Phillipines,Makati City,1832,4.9,"Japanese, Ramen"
968,6313941.0,Chelsea Kitchen,Phillipines,Mandaluyong City,598,4.1,"European, Desserts"
969,18695427.0,Mendokoro Ramenba,Phillipines,Taguig City,490,4.9,"Japanese, Ramen"
970,18278135.0,Sunnies Cafe,Phillipines,Mandaluyong City,326,3.9,Coffee
971,18594729.0,Nikkei,Phillipines,Mandaluyong City,312,4.8,"Japanese, Latin American"
972,6304287.0,Izakaya Kikufuji,Phillipines,Makati City,1293,4.6,Japanese
973,18409457.0,Soban K-Town Grill,Phillipines,Makati City,935,4.7,"Korean, Grill"
974,6318506.0,Ooma,Phillipines,Mandaluyong City,1167,4.9,"Japanese, Sushi"
975,18376891.0,Single Origin,Phillipines,Makati City,273,4.4,"Coffee, American, European"
976,6314147.0,Va Bene Pasta Deli,Phillipines,Taguig City,352,4.5,"European, Italian"
977,6316532.0,Mama Lou's Italian Kitchen,Phillipines,Quezon City,631,4.5,Italian
978,6300010.0,Spiral - Sofitel Philippine Plaza Manila,Phillipines,Pasay City,1228,4.9,"European, Asian, Indian"
979,18643656.0,Nomi - Modern Japanese Cafe,Phillipines,Taguig City,287,4.3,"Coffee, Japanese"
980,6403544.0,Jarryds,South Africa,Cape Town,535,4.8,"Cafe, Burger"
981,6400918.0,Cape to Cuba,South Africa,Cape Town,215,3.7,Cuban
982,6400217.0,Willoughby & Co.,South Africa,Cape Town,633,4.6,"Seafood, Japanese, Sushi"
983,6401789.0,tashas,South Africa,Cape Town,476,4.3,"Cafe, Mediterranean"
984,6403030.0,La Colombe,South Africa,Cape Town,175,4.9,"French, Asian"
985,6400304.0,Eastern Food Bazaar,South Africa,Cape Town,436,4.0,"Asian, Indian"
986,6401054.0,Kloof Street House,South Africa,Cape Town,519,4.7,Mediterranean
987,6400078.0,Nuri Sushi Factory,South Africa,Cape Town,472,4.2,"Japanese, Sushi"
988,6402904.0,The Larder,South Africa,Cape Town,180,4.2,"Cafe, Deli, Bakery, Burger, Desserts, Healthy Food, Juices"
989,6402177.0,Salushi,South Africa,Cape Town,314,4.2,"Japanese, Sushi, Asian"
990,18337822.0,Burger & Lobster,South Africa,Cape Town,281,4.5,"Seafood, Burger"
991,6400191.0,Beluga,South Africa,Cape Town,705,4.1,"Seafood, Asian, Grill, Sushi"
992,6400392.0,The Cousins Trattoria,South Africa,Cape Town,204,4.7,Italian
993,6400175.0,The Fat Cactus,South Africa,Cape Town,434,4.2,"Mexican, Finger Food, Tex-Mex"
994,6400097.0,Balducci,South Africa,Cape Town,266,4.0,"Italian, Sushi, Pizza"
995,18337855.0,Three Wise Monkeys,South Africa,Cape Town,134,4.1,"Japanese, Asian"
996,6400176.0,Sevruga,South Africa,Cape Town,560,4.2,"Seafood, Grill, Japanese, Asian, Sushi"
997,6401314.0,The Potluck Club,South Africa,Cape Town,428,4.9,"European, Contemporary"
998,6400212.0,Meloncino,South Africa,Cape Town,185,3.9,"Italian, Pizza"
999,6401060.0,Jason Bakery,South Africa,Cape Town,347,4.4,"Cafe, Bakery"
1000,6502134.0,The Whippet,South Africa,Randburg,822,4.6,Cafe
1001,18767581.0,Saint,South Africa,Sandton,173,3.9,Italian
1002,6517396.0,Momo Baohaus,South Africa,Johannesburg,542,4.6,"Asian, Sushi, Tapas"
1003,18204217.0,Gemelli Cucina Bar,South Africa,Sandton,993,4.9,"Contemporary, Italian"
1004,6517568.0,Jamie's Italian,South Africa,Sandton,711,4.2,Italian
1005,6502688.0,Craft,South Africa,Johannesburg,1462,4.2,"European, Pizza"
1006,6517281.0,Pablo Eggs-Go-Bar,South Africa,Johannesburg,412,4.5,"Cafe, Contemporary, Beverages, Burger, Desserts, Juices, Grill, African"
1007,6516831.0,The Big Mouth,South Africa,Sandton,731,4.6,"Grill, Steak, Burger, Sushi, Tapas"
1008,6517298.0,Kream,South Africa,Midrand,363,4.6,"South African, Contemporary, Sushi, International, African, French"
1009,6501030.0,The Foundry,South Africa,Johannesburg,852,4.4,"Contemporary, Burger, Pizza"
1010,6515339.0,Cafe Del Sol Botanico,South Africa,Sandton,656,4.7,"Italian, Pizza, Beverages, Desserts, Grill, Seafood"
1011,6500789.0,The Green Peppercorn,South Africa,Sandton,735,4.4,"African, Mediterranean, Contemporary"
1012,6515130.0,Hudsons,South Africa,Johannesburg,1098,4.2,"Burger, Finger Food, Pizza"
1013,6501265.0,Dukes Burgers,South Africa,Johannesburg,952,4.5,Burger
1014,6502130.0,Coobs,South Africa,Johannesburg,550,4.4,"Cafe, European, Continental"
1015,6501365.0,Wombles,South Africa,Sandton,648,4.8,"Steak, Beverages, Desserts, Grill, Seafood"
1016,6502041.0,KCC La Vie En Rose,South Africa,Johannesburg,681,4.3,"Contemporary, Cafe"
1017,6500359.0,JB's Corner,South Africa,Sandton,557,4.1,"Italian, American, Sushi, Pizza"
1018,6501169.0,Walnut Grove,South Africa,Sandton,617,4.2,"Cafe, Continental"
1019,6501055.0,DW Eleven-13,South Africa,Sandton,635,4.9,European
1020,6600440.0,Nau,Brazil,Brasília,9,3.9,Seafood
1021,6601218.0,New Koto,Brazil,Brasília,9,4.1,Japanese
1022,6601862.0,Taypá,Brazil,Brasília,11,4.0,"Peruvian, Latin American"
1023,6601589.0,Coco Bambu,Brazil,Brasília,19,4.3,International
1024,6601457.0,Brazilian American Burgers,Brazil,Brasília,11,3.9,"American, Burger"
1025,6600214.0,Beirute,Brazil,Brasília,9,3.8,Arabian
1026,6601549.0,It Speed Lunch,Brazil,Brasília,8,3.7,"Grill, Brazilian"
1027,6601602.0,Taco Pep,Brazil,Brasília,31,4.5,"Mexican, Grill"
1028,6600754.0,Carcassone,Brazil,Brasília,3,0,Bar Food
1029,6600083.0,Villa Tevere,Brazil,Brasília,14,4.2,Italian
1030,6600611.0,Fred,Brazil,Brasília,6,3.7,German
1031,6601595.0,Outback Steakhouse,Brazil,Brasília,12,4.3,"American, Grill"
1032,6600542.0,Avenida Paulista,Brazil,Brasília,0,0,"Italian, Pizza"
1033,6601145.0,Bierfass Pontão,Brazil,Brasília,11,3.7,"Brazilian, Seafood"
1034,6600879.0,Babel,Brazil,Brasília,5,2.8,Healthy Food
1035,6600379.0,Sushi Loko,Brazil,Brasília,12,2.9,Japanese
1036,6601158.0,Manzuá,Brazil,Brasília,7,3.4,Seafood
1037,6600963.0,La Chaumière,Brazil,Brasília,4,3.3,French
1038,6601005.0,Café Daniel Briand,Brazil,Brasília,12,3.9,Cafe
1039,6600116.0,Gero,Brazil,Brasília,9,3.5,Italian
1040,6703405.0,Porque Sim,Brazil,São Paulo,20,4.3,"Japanese, Sushi"
1041,6709740.0,Mocotó,Brazil,São Paulo,30,4.8,"Brazilian, North Eastern"
1042,6700992.0,La Tambouille,Brazil,São Paulo,5,4.0,"French, Italian, Brazilian"
1043,6712911.0,Coco Bambú,Brazil,São Paulo,39,4.4,Seafood
1044,6701071.0,Z Deli Sandwich Shop,Brazil,São Paulo,35,4.9,"Burger, Sandwich"
1045,6711666.0,Kinoshita,Brazil,São Paulo,11,4.2,Sushi
1046,6712917.0,Coco Bambú,Brazil,São Paulo,24,4.0,Seafood
1047,6709580.0,Esquina Mocotó,Brazil,São Paulo,21,4.5,"Brazilian, North Eastern"
1048,6713772.0,Sainte Marie Gastronomia,Brazil,São Paulo,15,4.3,"Lebanese, Arabian"
1049,6715930.0,Tanit,Brazil,São Paulo,5,3.4,"Spanish, Tapas"
1050,6701853.0,Vicolo Nostro,Brazil,São Paulo,6,3.8,Italian
1051,6715715.0,A Casa do Porco,Brazil,São Paulo,17,4.3,Bar Food
1052,6700410.0,Tatini,Brazil,São Paulo,3,3.7,Italian
1053,6702013.0,Jam,Brazil,São Paulo,11,4.1,"Sushi, Japanese"
1054,6702374.0,Fasano - Hotel Fasano,Brazil,São Paulo,12,4.2,International
1055,6712927.0,D.O.M.,Brazil,São Paulo,23,4.8,"Contemporary, Brazilian"
1056,6715789.0,Djapa,Brazil,São Paulo,6,3.6,"Japanese, Sushi"
1057,6701049.0,Bistrot de Paris,Brazil,São Paulo,8,4.0,French
1058,6715851.0,Fleming’s Prime Steakhouse & Wine Bar,Brazil,São Paulo,5,3.8,Steak
1059,6713209.0,Agello Cucina,Brazil,São Paulo,2,3.4,Italian
1060,6801374.0,Solita,United Kingdom,Manchester,138,4.9,"American, Burger, Grill"
1061,6800878.0,The Alchemist,United Kingdom,Manchester,34,4.0,"European, Contemporary"
1062,17855562.0,Tattu Restaurant and Bar,United Kingdom,Manchester,19,3.5,Chinese
1063,6801293.0,Hard Rock Cafe,United Kingdom,Manchester,64,4.3,American
1064,6801900.0,Evuna Bar & Restaurant,United Kingdom,Manchester,6,3.4,"Spanish, Tapas"
1065,6800908.0,Mughli,United Kingdom,Manchester,84,4.6,"Indian, Curry"
1066,18253075.0,Yard & Coop,United Kingdom,Manchester,10,3.4,"American, British"
1067,6800678.0,Lahore,United Kingdom,Manchester,46,3.9,"Indian, Grill"
1068,6801329.0,Home Sweet Home,United Kingdom,Manchester,80,4.3,"British, Burger, Cafe"
1069,6801386.0,Cafe North,United Kingdom,Manchester,11,3.7,Cafe
1070,6800759.0,The Grill on New York Street,United Kingdom,Manchester,28,3.8,"British, Mexican, Seafood"
1071,6801039.0,San Carlo,United Kingdom,Manchester,187,4.4,Italian
1072,6800235.0,The Grill On The Alley,United Kingdom,Manchester,171,4.6,"Steak, Seafood, Grill"
1073,6800593.0,Zouk Tea Bar & Grill,United Kingdom,Manchester,69,3.8,"Indian, Seafood"
1074,6801827.0,Umezushi,United Kingdom,Manchester,26,4.1,Japanese
1075,6800782.0,The French by Simon Rogan - The Midland,United Kingdom,Manchester,69,4.5,French
1076,6801867.0,Manchester House,United Kingdom,Manchester,45,4.2,British
1077,6801984.0,Ibérica,United Kingdom,Manchester,17,3.9,"Spanish, Tapas"
1078,17855602.0,Turtle Bay,United Kingdom,Manchester,8,3.5,Caribbean
1079,6801884.0,Pieminister,United Kingdom,Manchester,14,3.7,Bakery
1080,6901318.0,Adam's Restaurant,United Kingdom,Birmingham,74,4.3,Continental
1081,6900674.0,Purnell's,United Kingdom,Birmingham,70,4.6,Contemporary
1082,6900050.0,Jamie's Italian,United Kingdom,Birmingham,35,4.0,Italian
1083,6900669.0,Fiesta del Asado,United Kingdom,Birmingham,26,4.1,"Latin American, Italian"
1084,6900078.0,Jimmy Spices,United Kingdom,Birmingham,53,4.1,"Indian, Middle Eastern, Chinese, American, European"
1085,6900224.0,Chaophraya,United Kingdom,Birmingham,19,4.0,Thai
1086,6900883.0,Ju Ju's Cafe,United Kingdom,Birmingham,12,3.8,"Cafe, British"
1087,6900374.0,Bank,United Kingdom,Birmingham,52,4.1,"British, Steak"
1088,6901062.0,The Warehouse Cafe,United Kingdom,Birmingham,10,3.9,"British, Cafe"
1089,6900724.0,Bodega,United Kingdom,Birmingham,34,4.8,Latin American
1090,6900388.0,Lasan Restaurant,United Kingdom,Birmingham,67,4.3,Indian
1091,18273002.0,Damascena Coffee House,United Kingdom,Birmingham,7,3.8,"Greek, Mediterranean, Middle Eastern"
1092,6901051.0,The Plough,United Kingdom,Birmingham,32,4.3,British
1093,6900227.0,Wagamama,United Kingdom,Birmingham,56,4.6,Japanese
1094,6900288.0,Fargo's Food Factory,United Kingdom,Birmingham,11,3.8,"Burger, Steak, Indian, Pizza, Desserts, Chinese"
1095,6900160.0,Handmade Burger Co.,United Kingdom,Birmingham,20,3.9,"Burger, American"
1096,6900843.0,Chennai Dosa,United Kingdom,Birmingham,40,3.8,"Indian, South Indian"
1097,6900692.0,Simpsons Restaurants,United Kingdom,Birmingham,58,4.5,British
1098,6900106.0,Pushkar,United Kingdom,Birmingham,37,4.4,Indian
1099,6900339.0,Asha's,United Kingdom,Birmingham,48,4.2,Indian
1100,18749437.0,Belly Worship,New Zealand,Auckland,444,4.3,"Asian, Chinese, Asian Fusion, Street Food"
1101,7009344.0,Major Sprout,New Zealand,Auckland,561,4.5,Cafe Food
1102,7006421.0,PappaRich,New Zealand,Auckland,801,4.2,Malaysian
1103,7003621.0,Circus Circus,New Zealand,Auckland,765,4.2,"Cafe Food, European"
1104,7001859.0,KK Malaysian Cuisine,New Zealand,Auckland,529,4.2,Malaysian
1105,18393092.0,Amano Restaurant,New Zealand,Auckland,598,4.9,Italian
1106,18667488.0,Wu and You,New Zealand,Auckland,262,4.2,"Asian, Asian Fusion"
1107,18491782.0,Oak Eatery,New Zealand,Auckland,225,4.7,"Desserts, Healthy Food, Cafe Food"
1108,7003804.0,Fact-Tree Cafe,New Zealand,Auckland,405,4.4,"Cafe Food, Coffee and Tea, Desserts, Healthy Food, Kiwi"
1109,7000992.0,Eden Noodles Cafe 四川担担面,New Zealand,Auckland,718,4.5,Chinese
1110,7003663.0,Federal Delicatessen,New Zealand,Auckland,1130,4.7,American
1111,7006945.0,Fokker Bros,New Zealand,Auckland,207,4.1,"American, Burger"
1112,7003018.0,Paradise,New Zealand,Auckland,1287,4.4,Indian
1113,7004225.0,Thai Street,New Zealand,Auckland,325,4.0,Thai
1114,7003660.0,Miss Clawdy,New Zealand,Auckland,571,4.2,"Creole, American"
1115,7000700.0,Pocha 포차,New Zealand,Auckland,512,4.5,"Korean, Fried Chicken"
1116,7004412.0,The Shelf,New Zealand,Auckland,666,4.4,"Cafe Food, Coffee and Tea, Desserts"
1117,7001670.0,"Eight - Cordis, Auckland Hotel",New Zealand,Auckland,755,4.7,"European, Seafood, Grill"
1118,18672367.0,Chamate,New Zealand,Auckland,309,4.2,"Asian, Chinese, Seafood, Yum Cha, Dumplings, Hot Pot, BBQ"
1119,7003002.0,Chikos Restaurant & Cafe,New Zealand,Auckland,354,4.7,"Kiwi, Asian, Pacific, Filipino, Japanese"
1120,7100502.0,Fidel's,New Zealand,Wellington City,346,4.6,"European, Mexican, Cafe Food"
1121,7100693.0,Sweet Mother's Kitchen,New Zealand,Wellington City,378,4.2,"Mexican, American"
1122,7101042.0,The Hangar,New Zealand,Wellington City,269,4.8,Cafe Food
1123,7100142.0,Origami,New Zealand,Wellington City,136,4.3,"Japanese, Sushi"
1124,7100171.0,Ombra,New Zealand,Wellington City,230,4.9,Italian
1125,7101145.0,Mama Brown,New Zealand,Wellington City,233,4.1,"Mexican, American, Cafe Food"
1126,7101967.0,PappaRich,New Zealand,Wellington City,145,4.3,Malaysian
1127,7100788.0,The Crab Shack,New Zealand,Wellington City,301,4.3,"Seafood, Kiwi"
1128,7100538.0,Scopa Caffe Cucina,New Zealand,Wellington City,200,4.5,"Italian, Pizza"
1129,7101081.0,Charley Noble Eatery & Bar,New Zealand,Wellington City,190,4.7,European
1130,7100546.0,KC Cafe & Takeaway,New Zealand,Wellington City,153,4.2,"Chinese, Asian"
1131,7100064.0,Chow,New Zealand,Wellington City,311,4.5,Asian
1132,7101310.0,Loretta,New Zealand,Wellington City,158,4.5,"European, Cafe Food"
1133,7100798.0,Dragons,New Zealand,Wellington City,150,4.2,Chinese
1134,7100535.0,Midnight Espresso,New Zealand,Wellington City,213,4.4,Cafe Food
1135,7101011.0,Ekim Burgers,New Zealand,Wellington City,247,4.4,Fast Food
1136,7100224.0,Ortega Fish Shack & Bar,New Zealand,Wellington City,141,4.9,Seafood
1137,7101483.0,Burger Liquor,New Zealand,Wellington City,185,4.4,American
1138,7100178.0,Monsoon Poon,New Zealand,Wellington City,205,4.3,Asian
1139,7100865.0,Shed 5,New Zealand,Wellington City,139,4.5,"European, Pacific"
1140,7210754.0,The Golconda Bowl,NA,Dummy,0,0,"North Indian, Mughlai"
1141,7204069.0,California Cantina,NA,Dummy,0,0,"Burger, Fast Food, Mexican, American, Pizza"
1142,7200516.0,Bardelli's,NA,Dummy,0,0,South Indian
1143,18133267.0,Baton Rouge,NA,Dummy,0,0,Steak
1144,7204711.0,Dunkin Donuts,NA,Dummy,0,0,"Fast Food, Desserts"
1145,7204029.0,L'Opera,NA,Dummy,0,0,Bakery
1146,5.0,Yoko Sizzlers,NA,Dummy,0,0,Japanese
1147,7200182.0,Kauai,NA,Dummy,0,0,Healthy Food
1148,7204328.0,Mcdonalds,NA,Dummy,0,0,"Italian, North Indian"
1149,3.0,Cafe Mangii,NA,Dummy,0,0,"Italian, European, Bakery"
1150,2.0,PHD,NA,Dummy,0,0,"Fast Food, Biryani"
1151,10.0,Hotel Sai Palace Garden,NA,Dummy,0,0,"North Indian, Chinese, South Indian"
1152,7204068.0,La Pescadería de Walker,NA,Dummy,0,0,Seafood
1153,7204327.0,Lane Cuisine Turc - Zorlu Alışveriş Merkezi,NA,Dummy,0,0,Turkish
1154,7204032.0,4700 BC Popcorn,NA,Dummy,0,0,Desserts
1155,7206255.0,Indian Zaik,NA,Dummy,0,0,"Fast Food, Indian"
1156,7209209.0,Arabic Nights,NA,Dummy,0,0,"Turkish, Mediterranean"
1157,15557859.0,Domino's Pizza,NA,Dummy,0,0,"Pizza, Fast Food"
1158,15561694.0,Geometrico,NA,Dummy,0,0,Others
1159,15561685.0,El Patio,NA,Dummy,0,0,Healthy Food
1160,7302200.0,Mamma Jamma,Brazil,Rio de Janeiro,12,4.5,Pizza
1161,7303710.0,Paris 6,Brazil,Rio de Janeiro,28,4.4,French
1162,7302898.0,Aprazível,Brazil,Rio de Janeiro,63,4.9,Brazilian
1163,7304801.0,Camarada Camarão,Brazil,Rio de Janeiro,5,4.1,"Brazilian, North Eastern, Seafood"
1164,7301965.0,Pérgula - Copacabana Palace,Brazil,Rio de Janeiro,3,4.2,International
1165,7304307.0,Confeitaria Colombo,Brazil,Rio de Janeiro,40,4.6,"Desserts, Cafe"
1166,7300515.0,Garota de Ipanema,Brazil,Rio de Janeiro,58,4.8,"Brazilian, Bar Food"
1167,7300679.0,Zuka,Brazil,Rio de Janeiro,21,4.5,"Italian, Contemporary"
1168,7302026.0,La Trattoria,Brazil,Rio de Janeiro,11,4.5,Italian
1169,7300381.0,Churrascaria Palace,Brazil,Rio de Janeiro,20,4.9,Steak
1170,7301497.0,Marius Degustare,Brazil,Rio de Janeiro,16,4.7,"Seafood, International, Grill"
1171,7301112.0,Giuseppe Grill Mar,Brazil,Rio de Janeiro,11,4.5,"Brazilian, Grill, Seafood"
1172,7300483.0,Zazá Bistrô Tropical,Brazil,Rio de Janeiro,26,4.7,Brazilian
1173,7300650.0,Quadrucci,Brazil,Rio de Janeiro,11,4.5,"Italian, Contemporary"
1174,7301102.0,Oro,Brazil,Rio de Janeiro,3,4.3,Brazilian
1175,7302987.0,Téreze - Hotel Santa Teresa,Brazil,Rio de Janeiro,7,4.3,International
1176,7303219.0,Pesqueiro Eco Gourmet,Brazil,Rio de Janeiro,5,4.2,"Seafood, Bar Food, Brazilian"
1177,7301082.0,Olympe,Brazil,Rio de Janeiro,3,4.2,French
1178,7302549.0,Café do Alto,Brazil,Rio de Janeiro,5,4.3,"Brazilian, Cafe"
1179,7304351.0,CT Boucherie,Brazil,Rio de Janeiro,14,4.5,"French, Steak"
1180,18615392.0,WAKI Japanese BBQ Dining,Indonesia,Jakarta,1242,4.9,"Japanese, Grill, BBQ, Korean, Asian"
1181,18657719.0,Gyu - Kaku Japanese BBQ,Indonesia,Jakarta,1013,4.8,"Japanese, BBQ"
1182,18744154.0,Sushi Hiro,Indonesia,Jakarta,1492,4.9,"Sushi, Japanese"
1183,18567253.0,Sushi Hiro,Indonesia,Jakarta,4416,4.9,"Sushi, Japanese"
1184,18885812.0,Sushi Go!,Indonesia,Jakarta,1308,4.9,"Japanese, Sushi"
1185,18511433.0,Sushi Go!,Indonesia,Jakarta,1864,4.7,"Japanese, Sushi"
1186,18710176.0,The Garden,Indonesia,Jakarta,1025,4.6,"Western, Asian"
1187,18554965.0,Magal Mapogalmegi BBQ,Indonesia,Jakarta,1219,4.9,"BBQ, Korean, Grill"
1188,18597282.0,Sushi Go!,Indonesia,Jakarta,2704,4.8,"Sushi, Japanese"
1189,18589077.0,Sushi Hiro,Indonesia,Jakarta,1957,4.8,"Sushi, Japanese"
1190,18981544.0,Katsu YA,Indonesia,Jakarta,294,4.2,Japanese
1191,18680113.0,The Cutt Grill House,Indonesia,Jakarta,675,4.8,"Grill, Western"
1192,18464311.0,Sushi Hiro,Indonesia,Jakarta,2373,4.9,"Sushi, Japanese"
1193,18806670.0,Sushi Go!,Indonesia,Jakarta,730,4.7,Sushi
1194,18793437.0,Gyu - Kaku Japanese BBQ,Indonesia,Jakarta,1014,4.9,"Japanese, BBQ"
1195,18560991.0,Lawless Burgerbar,Indonesia,Jakarta,979,4.7,"Burger, Western"
1196,18745318.0,Alfred,Indonesia,Jakarta,423,4.4,"Western, Indonesian"
1197,18266425.0,Gyu - Kaku Japanese BBQ,Indonesia,Jakarta,1351,4.9,"Japanese, BBQ"
1198,18880385.0,Gyu - Kaku Japanese BBQ,Indonesia,Jakarta,682,4.9,"Japanese, BBQ"
1199,7421967.0,3 Wise Monkeys,Indonesia,Jakarta,1652,4.5,"Japanese, Sushi"
1200,75970.0,afro-boer,South Africa,Pretoria,128,4.2,"Cafe, Bakery, Street Food, Patisserie, South African, Healthy Food, Desserts"
1201,75609.0,Capital Craft Beer Academy,South Africa,Pretoria,402,4.5,"Street Food, Burger, American, Finger Food, German"
1202,75027.0,Kream,South Africa,Pretoria,530,4.8,African
1203,18289339.0,Culture Club - Bar De Tapas,South Africa,Pretoria,260,4.7,"Cafe, Tapas, South African, Beverages, Healthy Food, Desserts, Spanish"
1204,75380.0,The Black Bamboo,South Africa,Pretoria,178,4.7,"Continental, Contemporary, Desserts"
1205,75858.0,Crawdaddy's,South Africa,Pretoria,225,4.4,"Continental, Seafood, Burger, South African, Finger Food, Grill"
1206,75376.0,Tribeca Standard,South Africa,Pretoria,231,3.9,"Cafe, Burger, Pizza"
1207,18408129.0,Industrial Coffee Works,South Africa,Pretoria,110,4.1,"Cafe, Street Food, Burger, Ethiopian, South African, Juices"
1208,75026.0,Baobab Cafe & Grill,South Africa,Pretoria,304,4.2,"Cafe, Grill"
1209,75485.0,Doppio Zero,South Africa,Pretoria,170,3.9,"Italian, Cafe, Bakery"
1210,18199742.0,El Pistolero,South Africa,Pretoria,182,4.4,Mexican
1211,18445965.0,Guy Fieri's Kitchen & Bar,South Africa,Pretoria,183,2.2,"American, Italian, Continental"
1212,75121.0,Moo Moo,South Africa,Pretoria,331,4.2,"Steak, Continental"
1213,75104.0,Parrot's,South Africa,Pretoria,183,3.7,"Contemporary, Sushi, Grill, Italian, Steak"
1214,18376958.0,Mustang Sally's Pub & Diner,South Africa,Pretoria,122,3.8,"Healthy Food, Burger, American, Desserts, Grill"
1215,18136493.0,Hogshead,South Africa,Pretoria,297,4.2,"Grill, Burger"
1216,18445936.0,Something's Cooking by J,South Africa,Pretoria,145,3.6,"South African, Portuguese, Burger, Pizza"
1217,18199767.0,Carbon Bistro,South Africa,Pretoria,167,4.5,"Seafood, Burger, Steak"
1218,18376953.0,tashas,South Africa,Pretoria,109,4.2,"Cafe, Healthy Food"
1219,75620.0,Whisk Wine Bar,South Africa,Pretoria,135,4.1,"European, Tapas"
1220,7601024.0,Ting Thai Caravan,United Kingdom,Edinburgh,110,4.6,"Thai, Asian"
1221,7600188.0,Mother India's Cafe,United Kingdom,Edinburgh,137,4.5,Indian
1222,7601102.0,Chaophraya,United Kingdom,Edinburgh,57,4.4,Thai
1223,7600471.0,The Elephant House,United Kingdom,Edinburgh,90,4.1,Cafe
1224,18408677.0,Dishoom Edinburgh,United Kingdom,Edinburgh,64,4.5,"Cafe, Indian"
1225,7600929.0,David Bann,United Kingdom,Edinburgh,76,4.5,"Asian, Italian, Mediterranean, European"
1226,7602204.0,El Cartel,United Kingdom,Edinburgh,34,4.1,Mexican
1227,7600432.0,The Royal McGregor,United Kingdom,Edinburgh,17,3.5,Scottish
1228,7600217.0,La Favorita,United Kingdom,Edinburgh,110,4.6,Italian
1229,7600062.0,Hard Rock Cafe,United Kingdom,Edinburgh,89,4.3,American
1230,7600307.0,Angels With Bagpipes,United Kingdom,Edinburgh,44,4.0,Scottish
1231,7600448.0,Cafe Andaluz,United Kingdom,Edinburgh,95,4.4,"Spanish, Tapas"
1232,7600902.0,Mimi's Bakehouse,United Kingdom,Edinburgh,76,4.6,"Cafe, Bakery, Desserts"
1233,7600792.0,Wedgwood,United Kingdom,Edinburgh,65,4.2,"Scottish, British"
1234,7601241.0,The Kitchin,United Kingdom,Edinburgh,143,4.5,"British, French"
1235,7600083.0,Castle Terrace,United Kingdom,Edinburgh,57,4.4,"British, Scottish, French"
1236,7600381.0,Fishers In The City,United Kingdom,Edinburgh,73,4.3,"Seafood, British"
1237,7601177.0,Tuk Tuk Indian Street Food,United Kingdom,Edinburgh,75,4.1,"Indian, Street Food"
1238,7600914.0,The Witchery & The Secret Garden,United Kingdom,Edinburgh,112,4.2,"British, Scottish, Seafood"
